Id,Address,Sold Price,Summary,Type,Year built,Heating,Cooling,Parking,Lot,Bedrooms,Bathrooms,Full bathrooms,Total interior livable area,Total spaces,Garage spaces,Region,Elementary School,Elementary School Score,Elementary School Distance,Middle School,Middle School Score,Middle School Distance,High School,High School Score,High School Distance,Flooring,Heating features,Cooling features,Appliances included,Laundry features,Parking features,Tax assessed value,Annual tax amount,Listed On,Listed Price,Last Sold On,Last Sold Price,City,Zip,State
32528,395 Sunset Ave,2065000.0,"Beautifully remodeled Spanish-style home with picture perfect curb appeal has been transformed with highest quality designer details for an idyllic California indoor/outdoor living. Warmly hued hardwood floors unify every room, solid core doors with oil-rubbed bronze hardware plus crisp millwork and large windows add rich details throughout. Gorgeous gourmet kitchen with center island finished with solid wood glazed custom cabinetry, and granite slab with subway-set tile backsplashes. 3 bedrooms including a primary suite with spa-like bath with rain shower and heated floors. Professionally manicured front and rear yards showcasing flagstone patio, timber pergola and bursting with fruit-producing trees. Most desirable location just 2 blocks to Washington Park, minutes to vibrant downtown and historic Murphy Street with Farmers Market, and close to many tech giants, like Apple and LinkedIn, this is Silicon Valley living! Top-rated Sunnyvale Schools!",SingleFamily,1955.0,Central Forced Air - Gas,Central AC,"Garage, Garage - Attached, Covered",6050.0,3,2.0,2.0,1451.0,1.0,1.0,Sunnyvale,Cumberland Elementary School,9.0,0.5,Sunnyvale Middle School,6.0,1.1,Homestead High School,8.0,2.4,,"Forced air, Gas",Central,,,"Garage, Garage - Attached, Covered",799695.0,9604.0,2020-10-02,1898000.0,2009-06-18,650000.0,Sunnyvale,94086,CA
28219,705 Hudson St,1506000.0,"This gem is so close to all of what Redwood City and life on the Peninsula have to offer! Its inviting craftsman charm will make you feel at home from the moment you walk inside the front gate with its lushly covered pergola. A gas burning fireplace, built-in cabinets and parquet flooring beckon you into the living room. The kitchen was just remodeled and provides lots of countertop space and an abundance of contemporary yet classic cherry cabinets. There are two sinks--one that looks out over the dining room and one that looks out to the verdant patio. Too many amenities were included in the remodel to list! The ensuite is a zen-like space with fantastic natural light. The bathroom features maple cabinetry with plenty of storage, an inviting sink space, and a stall shower with built-in bench. Another 2 bedrooms and full bathroom complete this practical floor plan. A private yard space off the kitchen provides a welcoming spot for barbecuing, outdoor dining, gardening and play!",SingleFamily,1939.0,Central Forced Air - Gas,Central AC,"Garage, Garage - Attached",4560.0,"Master Bedroom on Ground Floor, Master Suite / Retreat, More than One Bedroom on Ground Floor",2.0,2.0,1295.0,0.0,0.0,Redwood City,John Gill Elementary School,6.0,0.4,John F. Kennedy Middle School,5.0,1.1,Sequoia High School,6.0,0.5,"Tile, Hardwood, Other","Forced air, Gas",Central,"Dishwasher, Dryer, Garbage disposal, Microwave, Range / Oven, Refrigerator, Washer","Dryer, Washer, Inside","Garage, Garage - Attached",1165205.0,12881.0,2020-09-02,1398000.0,2016-04-19,1098000.0,Redwood City,94061,CA
29834,1051 Beach Park Blvd #256,915000.0,"Stunning top floor end-unit! Floor to ceiling windows frame views of peaceful greenbelt & provide for a sunny interior. Remodeled kitchen with recent appliances & granite slab counters. Both baths updated with granite slab counters, new flooring & vanities. Hand scraped hickory wood floors, crown molding are among custom upgrades. Fresh paint. Complex has pool & courts & near Baylands.",Condo,1976.0,,,"Garage, Garage - Attached",,2,2.0,,1349.0,0.0,0.0,Foster City,Audubon Elementary School,6.0,1.1,Bowditch Middle School,7.0,0.7,San Mateo High School,7.0,5.1,,,,,,"Garage, Garage - Attached",675830.0,7927.0,2013-10-07,599000.0,2013-10-24,615000.0,San Mateo,94404,CA
4872,234 N Ridgewood Pl,1642000.0,"Charming English Cottage situated on a tree-lined street. Completely private and gated surrounded by hedges. As you enter you instantly notice the roomy entryway, unique layout, and comforting feel of this home. This 2 bed, 1.5 bath Hancock Park home boasts a formal living room with a decorative fireplace and opens up to a front patio overlooking the rose garden. The living room seamlessly flows into the Tv/Den room. Proper laundry room with additional storage space and powder room attached. You'll fall in love with the charismatic kitchen including Subzero and Wolf Stainless Steel appliances where the natural light is plentiful. Filled with windows looking out onto the private landscaped yard with a spacious sun deck where you'll want to spend your days and evenings. Detached garage bonus space. Hardwood floors and French doors throughout. Double gated driveway. Walking distance to coveted Larchmont Village with access to LA's best coffee shops, unique stores, and restaurants.",SingleFamily,1920.0,Central,Central Air,"Driveway, On Street, Private",5653.0,2,2.0,1.0,1427.0,0.0,0.0,Los Angeles,Van Ness Avenue Elementary School,6.0,0.3,John Burroughs Middle School,7.0,1.6,Fairfax Senior High School,7.0,2.9,Wood,Central,Central Air,"Dishwasher, Refrigerator, Washer, Dryer",Laundry Room,"Driveway, On Street, Private",1448547.0,17642.0,2020-01-27,1495000.0,2017-06-15,1365000.0,Los Angeles,90004,CA
37537,2779 Dumbarton Ave,1999999.0,"Modern elegance is found in this completely remodeled open concept home. Stunning curb appeal w/drought tolerant landscaping, & sleek double doors leading to the formal entry & living room graced w/chic marble & the living room a stylish fireplace. Chef's gourmet kitchen, open to the dining room & great room, features Bosch appliances, 5 burner gas range, sleek cabinets, & quartz counters. Great room has surround sound, a cozy fireplace & gorgeous wide planked flooring which continues to the bedrooms. The master bedroom, located at the rear of the home, has double doors leading to the lush garden. Luxurious master bath w/ an oversized designer shower w/edgeless glass doors along w/ radiant heated tile floors. Other Outstanding Features: Modern baths, newer roof, crown molding, recessed lighting, newer HVAC & a/c, dual pane windows, new copper plumbing & tankless water heater, etc. Rear garden is a private paradise w/a Trex deck under a beautiful Japanese maple tree & fountain. Time on Zillow does not accurately reflect time on market. Day 1 on market is October 21st.",SingleFamily,1965.0,Central Forced Air,Central AC,"Garage, Garage - Attached, Covered",9670.0,"Ground Floor Bedroom, Master Bedroom on Ground Floor, Walk-in Closet",3.0,3.0,2284.0,6.0,6.0,San Jose,Fammatre Elementary School,5.0,0.8,Price Charter Middle School,7.0,0.9,Branham High School,8.0,1.4,"Hardwood, Marble","Forced air, Gas",None,"Dishwasher, Dryer, Garbage disposal, Microwave, Refrigerator, Washer","Tub / Sink, Inside","Garage, Garage - Attached, Covered",1794690.0,23142.0,2020-09-18,1860000.0,2018-04-09,1725000.0,San Jose,95124,CA
32618,467 Bancroft St,1820000.0,"467 Bancroft St, Santa Clara, CA 95051 is a single family home that contains 2,229 sq ft and was built in 1960. It contains 5 bedrooms and 3 bathrooms. This home last sold for $1,820,000 in October 2020. 
 
The Zestimate for this house is $2,013,757. The Rent Zestimate for this home is $4,299/mo.",SingleFamily,1960.0,Central Forced Air,Central AC,"Garage, Garage - Attached, Covered",9361.0,"More than One Master Bedroom, Master Suite / Retreate - 2+, More than One Master Bedroom on Ground Floor",3.0,3.0,2229.0,2.0,2.0,Santa Clara,Sutter Elementary School,6.0,0.5,Buchser Middle School,5.0,2.4,Santa Clara High School,6.0,1.0,"Tile, Hardwood, Laminate, Carpet",Forced air,Central,"Dishwasher, Dryer, Garbage disposal, Microwave, Range / Oven, Refrigerator, Washer","Washer / Dryer, Inside, In Utility Room","Garage, Garage - Attached, Covered",104768.0,1300.0,2020-09-09,1998888.0,,,Santa Clara,95051,CA
24930,750 N Kings Rd APT 111,519000.0,"Re-priced for immediate sale. Pristine redone condo with large tranquil patio in heart of the trendiest part of WeHO! Located on the second floor. Kitchen remodeled with all new cabinets with glass inserts, custom organizing soft close drawers, new counters, tile backsplash, and fixtures. Bathroom remodeled with all new cabinets, fixtures, and shower enclosure. The master bedroom has a large ensuite walk-in closet. Saltillo tile floors throughout the unit, and nest thermostat for the central HVAC. The living room and bedroom open through sliding doors to an inviting large private patio. Building amenities include a gym, sauna, bike storage room, visitor parking, spa, BBQ area & beautifully furnished rooftop sun deck w/city views. All this just a block from Melrose and close to everything the city has to offer, including The Grove, LACMA, Cedars Sinai, Beverly Hills, UCLA, fine dining and shopping, etc. Includes one gated & assigned parking space.",Condo,1973.0,Central,Central Air,"Covered, Garage - Single Door",,1,1.0,1.0,664.0,0.0,0.0,Los Angeles,"Rosewood Avenue Elementary School, School for Advanced Studies",4.0,0.3,Hubert Howe Bancroft Middle School,3.0,2.2,Fairfax Senior High School,7.0,0.7,Tile,Central,Central Air,"Dishwasher, Disposal, Microwave, Refrigerator",,"Covered, Garage - Single Door",498565.0,5982.0,2020-03-05,529000.0,,,West Hollywood,90069,CA
45664,946 Valley Ave,819000.0,"Incredible Solana Beach opportunity for a charming townhome, West of I-5. Recently renovated and awaiting new owners to enjoy all that this beautiful home has to offer! Tucked away in a private enclave, yet still close to all of the best action that Solana Beach and Del Mar have to offer, you will be hard pressed to find a better home at a lower price. Recently completed work has left the home feeling light and bright, inviting you to spend some time truly enjoying the inviting nature of the residence. Upstairs you will find two spacious bedrooms, with the oversized master suite even offering a unique alcove that can easily function as a home office or reading nook. Both bedrooms feature walk in closets and are illuminated by ample natural light, to ensure you start the day off on the right foot. Recent work at the home includes: remodel of the retreat space in the master, new dual-pane windows throughout, new quartz countertops in kitchen, marble backsplash in kitchen, new LG appliances in kitchen, new carpet on stairs and 2nd floor, and new paint throughout. Master and guest bath were remodeled one year ago, with dual vanities added in both.",Townhouse,1983.0,,Central Air,Garage - Attached,11983.0,2,3.0,2.0,1510.0,2.0,2.0,Solana Beach,Skyline Elementary School,8.0,1.0,Earl Warren Middle School,8.0,0.9,Torrey Pines High School,9.0,2.6,,,Central Air,,In Garage,Garage - Attached,528305.0,5566.0,2020-11-17,875000.0,,,Solana Beach,92075,CA
14375,1525 San Joaquin Ave,1188000.0,"Tastefully updated with a stylish nod to its mid-century roots, this charming rancher is clean, comfortable, and complete with top-quality design elements and fixtures. Situated in the Cambrian neighborhood, centrally located with striking views and mature trees surround the home, and the backyard patio enhance the enjoyment of the natural beauty of the neighborhood.  A gracious front patio, the entry with floor-to-ceiling windows lead to a welcoming front living room with fireplace, open to dining room. The dining room, adjacent the kitchen boasts a large sliding door overlooking the backyard. The light-filled eat-in kitchen is beautifully updated with all new appliances. Two bedrooms, both with ample closets, and an en-suite master allow for multiple usage options. The large windows and light oak flooring throughout make the home feel airy, sunny, and spacious. Beautiful pavers line the patio overlooking mature trees making this space a private oasis.",SingleFamily,1954.0,Forced Air,Central AC,"Garage, Garage - Attached, Covered",5871.0,3,2.0,2.0,1144.0,2.0,2.0,San Jose,Schallenberger Elementary School,5.0,0.8,Willow Glen Middle School,5.0,1.1,Willow Glen High School,6.0,1.2,"Hardwood, Laminate",Forced air,Central,"Dishwasher, Range / Oven, Refrigerator",In Garage,"Garage, Garage - Attached, Covered",571375.0,7951.0,2020-05-26,1068000.0,2001-11-30,423000.0,San Jose,95118,CA
19131,1076 Pear Orchard Dr,1160000.0,"Welcome Home to Your Well Designed & Upscale Home in the Exclusive Orchard Park Community.  Built in 2016, Your Three Bedroom, Three & Half Bath Home is Light & Bright and overlooks Orchard Park.  The Soaring High Ceilings throughout Your Home, highlight the Open Floor Plan.  The Gourmet Kitchen is perfect for entertaining & for your intimate gatherings, with the Oversized Island, Upgraded Appliances, High End Cabinetry & Countertops.  The Upstairs boasts of two spacious Master Bedroom Suites, with High End details & fixtures, Walk In Closets and generous use of Windows.  The ground floor Bedroom & Bath is perfect for In Laws or Guests.  Your home also has a Two Car, Side by Side Garage.  This location is exceptional with easy access to Freeways 280 & 101, and close to the new Berryessa BART Station.  Walk to shopping at Sprouts, H-Mart and more.  Excellent dining options abound.  Welcome, Home to ---- Pear Orchard. Join us to tour the home. Sun 12-1pm. Zoom meeting ID: 816 4890 5708",Townhouse,2016.0,"Heating - 2+ Zones, Central Forced Air","Multi-Zone, Central AC","Garage, Garage - Attached, Covered",649.0,"Ground Floor Bedroom, Master Suite / Retreat, Walk-in Closet",4.0,3.0,1718.0,1.0,1.0,San Jose,Orchard Elementary School,6.0,0.7,,,,Independence High School,6.0,2.4,"Tile, Carpet",Forced air,Central,"Dishwasher, Dryer, Garbage disposal, Refrigerator, Washer","Washer / Dryer, Inside","Garage, Garage - Attached, Covered",956681.0,12915.0,2020-07-01,1038000.0,2016-04-28,884000.0,San Jose,95131,CA
19276,2800 Feliz Creek Rd,1340000.0,"Feliz Creek Ridge Ranch is one of a few large tracts of unspoiled land which still exists within the immediate Hwy 101 corridor in southern Mendocino County.  Located within 5 minutes of Hwy 101 via paved county roads, accessing the ranch is effortless.  Once you arrive, you are stuck by the dramatic views south towards Duncan's Peak and the surrounding Sanel Valley.  Multiple building sites present themselves, scattered amongst the oaks and grasslands.  An existing quaint cabin provides a perfect shelter for weekends away from urban life and a new well producing 30 gpm provides ample water.  All points of the ranch are accessible by way of the well established internal road and atv trail network.  A small pond near the cabin adds to the picturesque setting and renders water for wildlife. Within a one and a half hour drive from the Bay Area, the Feliz Creek Ridge Ranch is the ultimate opportunity to own a premier ranch in Northern California's Wine Country.",VacantLand,,,,0 spaces,,,,,,,,Hopland,Grace Hudson Elementary School,4.0,9.5,Pomolita Middle School,3.0,11.6,Ukiah High School,5.0,12.2,,,,,,,,,2020-05-15,1395000.0,,,Hopland,95449,CA
